title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Bleach,269,TV (Continuing),Studio Pierrot,summer,2009.0,2004-10-05 18:00:00,Manga,366.0,7.8,1352570.0
Gintama,918,TV (Continuing),Sunrise,summer,2009.0,2006-04-04 18:00:00,Manga,201.0,8.96,792270.0
Katekyo Hitman Reborn!,1604,TV (Continuing),Artland,summer,2009.0,2006-10-07 10:30:00,Manga,203.0,8.17,471909.0
Suzumiya Haruhi no Yuuutsu (2009),4382,TV (Continuing),Kyoto Animation,summer,2009.0,2009-05-22 00:40:00,Light novel,14.0,7.23,438915.0
Pandora Hearts,5530,TV (Continuing),Xebec,summer,2009.0,2009-04-03 01:29:00,Manga,25.0,7.71,368756.0
Dragon Ball Kai,6033,TV (Continuing),Toei Animation,summer,2009.0,2009-04-05 09:00:00,Manga,97.0,7.72,283006.0
Phantom: Requiem for the Phantom,5682,TV (Continuing),Bee Train,summer,2009.0,2009-04-03 02:15:00,Visual novel,26.0,8.0,276682.0
Detective Conan,235,TV (Continuing),TMS Entertainment,summer,2009.0,1996-01-08 18:00:00,Manga,0.0,8.16,262974.0
07-Ghost,5525,TV (Continuing),Studio Deen,summer,2009.0,2009-04-07 00:00:00,Manga,25.0,7.23,187533.0
Inazuma Eleven,5231,TV (Continuing),OLM,summer,2009.0,2008-10-05 00:00:00,Game,127.0,7.6,146492.0
Senjou no Valkyria,5507,TV (Continuing),A-1 Pictures,summer,2009.0,2009-04-05 00:00:00,Game,26.0,7.61,117677.0
Yu☆Gi☆Oh! 5D's,3972,TV (Continuing),Gallop,summer,2009.0,2008-04-02 18:00:00,Manga,154.0,7.41,107633.0
Cross Game,5941,TV (Continuing),SynergySP,summer,2009.0,2009-04-05 00:00:00,Manga,50.0,8.42,103023.0
Hayate no Gotoku!!,4192,TV (Continuing),J.C.Staff,summer,2009.0,2009-04-04 01:23:00,Manga,25.0,7.72,101521.0
Shugo Chara!! Doki,5262,TV (Continuing),Satelight,summer,2009.0,2008-10-04 00:00:00,Manga,51.0,7.42,89878.0
Saki,5671,TV (Continuing),"Gonzo, Picture Magic",summer,2009.0,2009-04-06 02:00:00,Manga,25.0,7.48,80934.0
Tears to Tiara,3594,TV (Continuing),White Fox,summer,2009.0,2009-04-06 00:00:00,Visual novel,26.0,7.19,70374.0
Kemono no Souja Erin,5420,TV (Continuing),"Production I.G, Trans Arts",summer,2009.0,2009-01-10 00:00:00,Novel,50.0,8.34,70335.0
Keroro Gunsou,516,TV (Continuing),Sunrise,summer,2009.0,2004-04-03 00:00:00,Manga,358.0,7.69,61510.0
Metal Fight Beyblade,5962,TV (Continuing),"Seven, SynergySP, Tatsunoko Production",summer,2009.0,2009-04-05 08:30:00,Manga,51.0,6.71,60925.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,summer,2009.0,1992-04-13 19:30:00,Manga,0.0,7.69,60189.0
Hanasakeru Seishounen,5835,TV (Continuing),Studio Pierrot,summer,2009.0,2009-04-05 00:00:00,Manga,39.0,7.74,59018.0
Shangri-La,5220,TV (Continuing),Gonzo,summer,2009.0,2009-04-06 00:00:00,Novel,24.0,7.07,52746.0
Bakugan Battle Brawlers: New Vestroia,5337,TV (Continuing),TMS Entertainment,summer,2009.0,2009-04-12 00:00:00,Original,52.0,6.43,48755.0
Basquash!,5675,TV (Continuing),Satelight,summer,2009.0,2009-04-03 01:25:00,Original,26.0,7.24,41282.0
Guin Saga,5041,TV (Continuing),Satelight,summer,2009.0,2009-04-05 23:29:00,Light novel,26.0,7.19,38640.0
Souten Kouro,5226,TV (Continuing),Madhouse,summer,2009.0,2009-04-08 00:00:00,Manga,26.0,7.29,15970.0
Arad Senki: Slap Up Party,4657,TV (Continuing),Gonzo,summer,2009.0,2009-04-04 00:00:00,Game,26.0,6.74,14823.0
Shin Mazinger Shougeki! Z-hen,5485,TV (Continuing),"Bee Media, Code",summer,2009.0,2009-04-04 00:00:00,Manga,26.0,7.7,12998.0
Fresh Precure!,5684,TV (Continuing),Toei Animation,summer,2009.0,2009-02-01 08:30:00,Original,50.0,7.3,12840.0
Jewelpet,6008,TV (Continuing),Studio Comet,summer,2009.0,2009-04-05 09:30:00,Original,52.0,6.65,8999.0
Gokujou!! Mecha Mote Iinchou,6117,TV (Continuing),SynergySP,summer,2009.0,2009-04-04 09:00:00,Manga,51.0,6.37,6772.0
Sazae-san,2406,TV (Continuing),Eiken,summer,2009.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5767.0
Higepiyo,5983,TV (Continuing),Kinema Citrus,summer,2009.0,2009-04-03 00:00:00,Original,39.0,7.11,5471.0
Marie & Gali,6130,TV (Continuing),Toei Animation,summer,2009.0,2009-03-31 00:00:00,Original,40.0,6.31,3625.0
Atashin'chi,3006,TV (Continuing),Shin-Ei Animation,summer,2009.0,2002-04-19 11:20:00,Manga,330.0,7.27,3587.0
Battle Spirits: Shounen Toppa Bashin,5082,TV (Continuing),"Sunrise, Toei Animation",summer,2009.0,2008-09-07 00:00:00,Card game,50.0,6.41,2736.0
Mainichi Kaasan,6116,TV (Continuing),          -,summer,2009.0,2009-04-01 00:00:00,Manga,142.0,7.29,2647.0
Peeping Life,6525,TV (Continuing),          -,summer,2009.0,2009-05-14 00:00:00,Original,10.0,5.23,2615.0
Charady no Joke na Mainichi,6131,TV (Continuing),          -,summer,2009.0,2009-04-01 00:00:00,Original,365.0,5.39,2235.0
Duel Masters Cross,10527,TV (Continuing),          -,summer,2009.0,2008-04-05 00:00:00,Original,100.0,6.33,1950.0
Live On Cardliver Kakeru,5235,TV (Continuing),TMS Entertainment,summer,2009.0,2008-10-05 00:00:00,Manga,51.0,6.47,947.0
Oyako Club,12393,TV (Continuing),Eiken,summer,2009.0,1994-10-03 00:00:00,Original,1818.0,5.55,755.0
Mach Girl,4905,TV (Continuing),Tatsunoko Production,summer,2009.0,2008-09-13 00:00:00,-,26.0,0.0,561.0
Uchi no 3 Shimai,3975,TV (Continuing),"Daewon Media, Toei Animation",summer,2009.0,2008-04-08 00:00:00,Other,102.0,0.0,519.0
Yume wo Kanaeru Zou,5841,TV (Continuing),Studio Deen,summer,2009.0,2009-01-13 00:00:00,Manga,12.0,0.0,343.0
Negibouzu no Asatarou,5184,TV (Continuing),Toei Animation,summer,2009.0,2008-10-12 00:00:00,Picture book,48.0,0.0,292.0
Iljimae,48318,TV (Continuing),          -,summer,2009.0,2009-05-05 00:00:00,Other,26.0,0.0,0.0
Eve no Jikan,3167,ONA,Studio Rikka,summer,2009.0,2008-08-01 00:00:00,Original,6.0,8.07,156275.0
Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,10384,ONA,ChuChu,summer,2009.0,2009-09-26 00:00:00,Visual novel,10.0,6.53,9904.0
Ontama!,6890,ONA,Encourage Films,summer,2009.0,2009-08-07 00:00:00,Manga,5.0,6.74,2376.0
Mobile Suit Gundam Battlefield Record: Avant-Title,18449,ONA,Sunrise,summer,2009.0,2009-09-03 00:00:00,-,1.0,6.21,2356.0
Hoshi ni Negai wo: Fantastic Cat,6992,ONA,          -,summer,2009.0,2009-08-03 00:00:00,-,1.0,6.09,1645.0
Hoshi no Kirby:  Taose!! Koukaku Majuu Ebizou,30155,ONA,          -,summer,2009.0,2009-08-09 00:00:00,-,1.0,6.03,1334.0
Yanesenondo,32642,ONA,          -,summer,2009.0,2009-07-30 00:00:00,Original,1.0,5.28,317.0
Usaband,32639,ONA,          -,summer,2009.0,2009-09-10 00:00:00,Original,1.0,5.36,295.0
Acerola-chan,33500,ONA,DLE,summer,2009.0,2009-07-03 00:00:00,Original,3.0,0.0,256.0
Taka no Tsume x Ballad Katte ni Senden Movie,34371,ONA,          -,summer,2009.0,2009-09-09 00:00:00,Original,1.0,0.0,217.0
Hellsing Ultimate,777,OVA,"Graphinica, Madhouse, Satelight",summer,2009.0,2006-02-10 00:00:00,Manga,10.0,8.39,702327.0
Higurashi no Naku Koro ni Rei,3652,OVA,Studio Deen,summer,2009.0,2009-02-25 00:00:00,Visual novel,5.0,7.43,160237.0
To LOVE-Ru OVA,5667,OVA,Xebec,summer,2009.0,2009-04-03 00:00:00,Manga,6.0,7.3,145159.0
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,6768,OVA,Sunrise,summer,2009.0,2009-07-24 00:00:00,Original,1.0,7.81,40815.0
Nodame Cantabile OVA,6187,OVA,J.C.Staff,summer,2009.0,2009-08-10 00:00:00,Manga,1.0,7.47,24910.0
Mahou Sensei Negima!: Mou Hitotsu no Sekai,6050,OVA,Shaft,summer,2009.0,2009-09-17 00:00:00,Manga,4.0,7.62,21695.0
Tetsuwan Birdy Decode: The Cipher,6380,OVA,A-1 Pictures,summer,2009.0,2009-07-22 00:00:00,Manga,1.0,7.3,19479.0
AIKa Zero,6443,OVA,Studio Fantasia,summer,2009.0,2009-07-06 00:00:00,Original,3.0,5.92,15465.0
30th Gundam Perfect Mission,7113,OVA,Sunrise,summer,2009.0,2009-08-25 00:00:00,-,1.0,6.86,6065.0
Mobile Suit Gundam ZZ: Gundam Frag.,9708,OVA,Sunrise,summer,2009.0,2009-09-25 00:00:00,-,2.0,5.62,4034.0
Tonari no 801-chan R,6641,OVA,A-1 Pictures,summer,2009.0,2009-09-10 00:00:00,4-koma manga,1.0,5.78,2768.0
Mameshiba the DVD Green Pea-shiba no Kutsujoku,33705,OVA,          -,summer,2009.0,2009-09-16 00:00:00,Original,4.0,0.0,384.0
Utsurun Desu.,6528,OVA,DLE,summer,2009.0,2009-08-21 00:00:00,-,3.0,0.0,323.0
Summer Wars,5681,Movie,Madhouse,summer,2009.0,2009-08-01 00:00:00,Original,1.0,8.08,435444.0
Evangelion: 2.0 You Can (Not) Advance,3784,Movie,Khara,summer,2009.0,2009-07-27 00:00:00,Original,1.0,8.34,367320.0
Redline,6675,Movie,Madhouse,summer,2009.0,2009-08-14 00:00:00,Original,1.0,8.29,273654.0
Kara no Kyoukai 7: Satsujin Kousatsu (Go),5205,Movie,ufotable,summer,2009.0,2009-08-08 00:00:00,Light novel,1.0,8.43,168996.0
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,6325,Movie,Studio Pierrot,summer,2009.0,2009-08-01 00:00:00,Manga,1.0,7.34,154081.0
Cencoroll,3087,Movie,Think Corporation,summer,2009.0,2009-07-28 00:00:00,Original,1.0,7.2,84346.0
Higashi no Eden: Air Communication,6927,Movie,Production I.G,summer,2009.0,2009-09-26 00:00:00,Original,1.0,7.61,29892.0
Mai Mai Shinko to Sennen no Mahou,5084,Movie,Madhouse,summer,2009.0,2009-08-15 00:00:00,Novel,1.0,7.23,12150.0
Hottarake no Shima: Haruka to Mahou no Kagami,5998,Movie,"Polygon Pictures, Production I.G",summer,2009.0,2009-08-22 00:00:00,Original,1.0,7.38,8645.0
Asylum Session,6281,Movie,-,summer,2009.0,2009-07-11 00:00:00,Original,1.0,5.02,3716.0
Ginga Tetsudou 999: Diamond Ring no Kanata e,7285,Movie,Toei Animation,summer,2009.0,2009-09-09 00:00:00,-,1.0,6.54,1362.0
8-gatsu no Symphony: Shibuya 2002-2003,6670,Movie,WAO World,summer,2009.0,2009-08-22 00:00:00,Book,1.0,6.62,1307.0
Duel Masters Movie 2: Lunatic God Saga,6062,Movie,          -,summer,2009.0,2009-09-19 00:00:00,Original,1.0,5.94,927.0
McDull: Xiang Dang Dang,9819,Movie,          -,summer,2009.0,2009-07-24 00:00:00,-,1.0,0.0,224.0
Kitsutsuki: The Ten Hole Stories,30407,Movie,          -,summer,2009.0,2009-07-20 00:00:00,Original,1.0,0.0,210.0
Notation of Rotating Earth,39306,Movie,          -,summer,2009.0,2009-09-20 00:00:00,Original,1.0,0.0,154.0
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",6351,Special,Kyoto Animation,summer,2009.0,2009-07-01 00:00:00,Visual novel,1.0,7.84,225544.0
Fullmetal Alchemist: Brotherhood Specials,6421,Special,Bones,summer,2009.0,2009-08-26 00:00:00,Manga,4.0,8.03,130344.0
"Kuroshitsuji: Sono Shitsuji, Kougyou",6793,Special,A-1 Pictures,summer,2009.0,2009-09-30 00:00:00,Manga,1.0,7.54,95289.0
Toradora!: SOS! Kuishinbou Banbanzai,6127,Special,J.C.Staff,summer,2009.0,2009-02-03 00:00:00,Light novel,4.0,6.38,91354.0
K-On!: Ura-On!,7017,Special,Kyoto Animation,summer,2009.0,2009-07-29 00:00:00,Original,7.0,6.33,53155.0
Fullmetal Alchemist: Brotherhood - 4-Koma Theater,7902,Special,Bones,summer,2009.0,2009-08-26 00:00:00,4-koma manga,16.0,7.5,51313.0
Bakemonogatari Recap,6948,Special,Shaft,summer,2009.0,2009-08-07 00:00:00,Light novel,1.0,7.31,45672.0
Pandora Hearts Omake,6896,Special,Xebec,summer,2009.0,2009-07-24 00:00:00,Manga,9.0,7.36,41429.0
God Eater Prologue,10470,Special,ufotable,summer,2009.0,2009-09-28 00:00:00,Game,1.0,6.68,31718.0
Hatsukoi Limited.: Gentei Shoujo,6882,Special,J.C.Staff,summer,2009.0,2009-07-24 00:00:00,Manga,6.0,6.7,15347.0
"Shikabane Hime: Kuro – Soredemo, Hito to Shite",6344,Special,Gainax,summer,2009.0,2009-08-05 00:00:00,Manga,1.0,6.99,13647.0
Senjou no Valkyria: SenVal Theater,7016,Special,A-1 Pictures,summer,2009.0,2009-08-05 00:00:00,Game,9.0,6.79,10729.0
Phantom: Requiem for the Phantom Picture Drama,8705,Special,Bee Train,summer,2009.0,2009-07-24 00:00:00,Visual novel,9.0,6.58,6783.0
Sora no Manimani Specials,6885,Special,          -,summer,2009.0,2009-09-02 00:00:00,Manga,3.0,6.57,5384.0
Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,7857,Special,Production I.G,summer,2009.0,2009-07-01 00:00:00,-,7.0,6.76,4970.0
Kurogane no Linebarrels Specials,7540,Special,Gonzo,summer,2009.0,2009-08-26 00:00:00,Manga,2.0,6.56,4737.0
Shikabane Hime: Puchitto,7108,Special,Gainax,summer,2009.0,2009-08-05 00:00:00,Manga,1.0,6.18,4338.0
AIKa Zero Picture Drama,7453,Special,Studio Fantasia,summer,2009.0,2009-08-25 00:00:00,Original,3.0,5.58,4286.0
Ring of Gundam,7060,Special,Sunrise,summer,2009.0,2009-08-29 00:00:00,Original,1.0,5.24,4139.0
Saki Picture Drama,7759,Special,Gonzo,summer,2009.0,2009-09-02 00:00:00,Manga,7.0,6.22,3851.0
Miracle Train: Chuo-sen e Youkoso,6327,Special,Yumeta Company,summer,2009.0,2009-08-18 00:00:00,Manga,1.0,5.98,3748.0
Fireball Special,10666,Special,          -,summer,2009.0,2009-08-19 00:00:00,Original,1.0,6.3,2231.0
Jungle Taitei: Yuuki ga Mirai wo Kaeru,6909,Special,Tezuka Productions,summer,2009.0,2009-09-05 00:00:00,Manga,1.0,6.86,1948.0
Planetes Picture Drama,10735,Special,Sunrise,summer,2009.0,2009-09-25 00:00:00,-,9.0,5.66,1944.0
Yomiuri Shimbun,25291,Special,Studio Ghibli,summer,2009.0,2009-08-01 00:00:00,-,1.0,4.69,1193.0
Kurogane no Linebarrels Picture Drama,33126,Special,Gonzo,summer,2009.0,2009-12-14 00:00:00,Manga,9.0,0.0,625.0
Aoi Hitomi no Onnanoko no Ohanashi,10901,Special,Shin-Ei Animation,summer,2009.0,2009-08-13 00:00:00,-,1.0,6.22,579.0
Tanpen Animation Junpei Fujita,15129,Special,          -,summer,2009.0,2009-08-01 00:00:00,-,3.0,0.0,200.0
Opette,42601,Special,          -,summer,2009.0,2009-08-26 00:00:00,Original,1.0,0.0,75.0
Fairy Tail,6702,TV (New),"A-1 Pictures, Satelight",fall,2009.0,2009-10-12 10:30:00,Manga,175.0,7.64,1374207.0
Kimi ni Todoke,6045,TV (New),Production I.G,fall,2009.0,2009-10-07 00:59:00,Manga,25.0,8.01,679229.0
Toaru Kagaku no Railgun,6213,TV (New),J.C.Staff,fall,2009.0,2009-10-03 01:30:00,Manga,24.0,7.71,480015.0
Sora no Otoshimono,5958,TV (New),AIC ASTA,fall,2009.0,2009-10-05 00:00:00,Manga,13.0,7.35,401766.0
Darker than Black: Ryuusei no Gemini,6573,TV (New),Bones,fall,2009.0,2009-10-09 00:00:00,Original,12.0,7.47,357284.0
Kämpfer,6205,TV (New),Nomad,fall,2009.0,2009-10-02 00:00:00,Light novel,12.0,6.44,241501.0
Nyan Koi!,6512,TV (New),AIC,fall,2009.0,2009-10-02 00:00:00,Manga,12.0,7.18,228166.0
InuYasha: Kanketsu-hen,6811,TV (New),Sunrise,fall,2009.0,2009-10-04 02:20:00,Manga,26.0,8.21,221159.0
11eyes,6682,TV (New),Doga Kobo,fall,2009.0,2009-10-07 01:00:00,Visual novel,12.0,6.14,210432.0
Aoi Bungaku Series,7193,TV (New),Madhouse,fall,2009.0,2009-10-11 00:00:00,Novel,12.0,7.74,174861.0
Seitokai no Ichizon,5909,TV (New),Studio Deen,fall,2009.0,2009-10-03 00:00:00,Light novel,12.0,7.35,169766.0
Seiken no Blacksmith,5940,TV (New),Manglobe,fall,2009.0,2009-10-03 00:00:00,Light novel,12.0,6.73,152067.0
Kobato.,5678,TV (New),Madhouse,fall,2009.0,2009-10-06 00:00:00,Manga,24.0,7.97,142415.0
Tegamibachi,6444,TV (New),Studio Pierrot,fall,2009.0,2009-10-03 22:55:00,Manga,25.0,7.65,105420.0
Kuuchuu Buranko,6774,TV (New),Toei Animation,fall,2009.0,2009-10-15 00:45:00,Novel,11.0,7.96,75563.0
Nogizaka Haruka no Himitsu: Purezza,6023,TV (New),Diomedéa,fall,2009.0,2009-10-06 00:00:00,Light novel,12.0,7.19,64150.0
Shugo Chara! Party!,7082,TV (New),Satelight,fall,2009.0,2009-10-03 00:00:00,Manga,25.0,6.62,63045.0
Sasameki Koto,6203,TV (New),AIC,fall,2009.0,2009-10-08 00:00:00,Manga,13.0,7.08,60432.0
Asura Cryin' 2,6676,TV (New),Seven Arcs,fall,2009.0,2009-10-01 08:00:00,Light novel,13.0,7.3,56896.0
Tatakau Shisho: The Book of Bantorra,6758,TV (New),David Production,fall,2009.0,2009-10-02 00:00:00,Light novel,27.0,7.24,55297.0
Queen's Blade: Gyokuza wo Tsugu Mono,6633,TV (New),Arms,fall,2009.0,2009-09-24 00:00:00,Other,12.0,6.57,46505.0
White Album 2nd Season,6165,TV (New),Seven Arcs,fall,2009.0,2009-10-03 00:00:00,Visual novel,13.0,6.83,41519.0
Shin Koihime†Musou,6112,TV (New),Doga Kobo,fall,2009.0,2009-10-05 00:00:00,Visual novel,12.0,6.83,28312.0
Fuyu no Sonata,4189,TV (New),"KeyEast, REALTHING, Studio Comet",fall,2009.0,2009-10-17 00:00:00,Other,26.0,7.4,20943.0
Miracle☆Train: Oedo-sen e Youkoso,7103,TV (New),Yumeta Company,fall,2009.0,2009-10-05 00:00:00,Original,13.0,6.51,17847.0
Natsu no Arashi! Akinaichuu,6712,TV (New),Shaft,fall,2009.0,2009-10-05 00:00:00,Manga,13.0,7.32,17841.0
Kiddy GiRL-AND,3349,TV (New),Satelight,fall,2009.0,2009-10-16 00:00:00,Original,24.0,6.87,16353.0
Tentai Senshi Sunred 2nd Season,6582,TV (New),AIC ASTA,fall,2009.0,2009-10-03 00:00:00,Manga,26.0,7.89,7000.0
Anyamal Tantei Kiruminzoo,7152,TV (New),Satelight,fall,2009.0,2009-10-05 00:00:00,Original,50.0,7.02,6643.0
Battle Spirits: Shounen Gekiha Dan,6901,TV (New),Sunrise,fall,2009.0,2009-09-13 00:00:00,Card game,50.0,6.96,2620.0
Himitsukessha Taka no Tsume Countdown,7175,TV (New),DLE,fall,2009.0,2009-10-07 00:00:00,-,11.0,0.0,478.0
Kotatsu Neko (TV),7189,TV (New),          -,fall,2009.0,2009-10-03 00:00:00,Other,26.0,0.0,451.0
Gokyoudai Monogatari,7177,TV (New),          -,fall,2009.0,2009-10-10 00:00:00,Manga,32.0,0.0,398.0
Cofun Gal no Coffy Campus Life,13505,TV (New),          -,fall,2009.0,2009-10-07 00:00:00,-,11.0,0.0,248.0
Wala! Pyeon-uijeom The Animation,17106,TV (New),          -,fall,2009.0,2009-10-23 00:00:00,Web manga,24.0,0.0,238.0
Fullmetal Alchemist: Brotherhood,5114,TV (Continuing),Bones,fall,2009.0,2009-04-05 17:00:00,Manga,64.0,9.18,2372958.0
Naruto: Shippuuden,1735,TV (Continuing),Studio Pierrot,fall,2009.0,2007-02-15 19:30:00,Manga,500.0,8.17,1654367.0
One Piece,21,TV (Continuing),Toei Animation,fall,2009.0,1999-10-20 09:30:00,Manga,0.0,8.53,1442092.0
Bleach,269,TV (Continuing),Studio Pierrot,fall,2009.0,2004-10-05 18:00:00,Manga,366.0,7.8,1352570.0
Bakemonogatari,5081,TV (Continuing),Shaft,fall,2009.0,2009-07-03 23:00:00,Light novel,15.0,8.35,1110708.0
Gintama,918,TV (Continuing),Sunrise,fall,2009.0,2006-04-04 18:00:00,Manga,201.0,8.96,792270.0
Katekyo Hitman Reborn!,1604,TV (Continuing),Artland,fall,2009.0,2006-10-07 10:30:00,Manga,203.0,8.17,471909.0
Dragon Ball Kai,6033,TV (Continuing),Toei Animation,fall,2009.0,2009-04-05 09:00:00,Manga,97.0,7.72,283006.0
Detective Conan,235,TV (Continuing),TMS Entertainment,fall,2009.0,1996-01-08 18:00:00,Manga,0.0,8.16,262910.0
Umineko no Naku Koro ni,4896,TV (Continuing),Studio Deen,fall,2009.0,2009-07-02 00:00:00,Visual novel,26.0,7.11,187996.0
Inazuma Eleven,5231,TV (Continuing),OLM,fall,2009.0,2008-10-05 00:00:00,Game,127.0,7.6,146492.0
Needless,6030,TV (Continuing),Madhouse,fall,2009.0,2009-07-03 01:30:00,Manga,24.0,7.27,127936.0
Yu☆Gi☆Oh! 5D's,3972,TV (Continuing),Gallop,fall,2009.0,2008-04-02 18:00:00,Manga,154.0,7.41,107633.0
Cross Game,5941,TV (Continuing),SynergySP,fall,2009.0,2009-04-05 00:00:00,Manga,50.0,8.42,103023.0
Kemono no Souja Erin,5420,TV (Continuing),"Production I.G, Trans Arts",fall,2009.0,2009-01-10 00:00:00,Novel,50.0,8.34,70335.0
Keroro Gunsou,516,TV (Continuing),Sunrise,fall,2009.0,2004-04-03 00:00:00,Manga,358.0,7.69,61510.0
Metal Fight Beyblade,5962,TV (Continuing),"Seven, SynergySP, Tatsunoko Production",fall,2009.0,2009-04-05 08:30:00,Manga,51.0,6.71,60925.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,fall,2009.0,1992-04-13 19:30:00,Manga,0.0,7.69,60166.0
Hanasakeru Seishounen,5835,TV (Continuing),Studio Pierrot,fall,2009.0,2009-04-05 00:00:00,Manga,39.0,7.74,59018.0
Bakugan Battle Brawlers: New Vestroia,5337,TV (Continuing),TMS Entertainment,fall,2009.0,2009-04-12 00:00:00,Original,52.0,6.43,48755.0
Fresh Precure!,5684,TV (Continuing),Toei Animation,fall,2009.0,2009-02-01 08:30:00,Original,50.0,7.3,12840.0
Element Hunters,5945,TV (Continuing),"Heewon Entertainment, NHK Enterprises",fall,2009.0,2009-07-04 18:00:00,Original,39.0,6.64,12090.0
Jewelpet,6008,TV (Continuing),Studio Comet,fall,2009.0,2009-04-05 09:30:00,Original,52.0,6.65,8999.0
Gokujou!! Mecha Mote Iinchou,6117,TV (Continuing),SynergySP,fall,2009.0,2009-04-04 09:00:00,Manga,51.0,6.37,6772.0
Sazae-san,2406,TV (Continuing),Eiken,fall,2009.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5762.0
Higepiyo,5983,TV (Continuing),Kinema Citrus,fall,2009.0,2009-04-03 00:00:00,Original,39.0,7.11,5471.0
Kuruneko,6604,TV (Continuing),"DAX Production, Studio Deen",fall,2009.0,2009-07-05 11:40:00,Manga,50.0,7.31,4110.0
Marie & Gali,6130,TV (Continuing),Toei Animation,fall,2009.0,2009-03-31 00:00:00,Original,40.0,6.31,3625.0
Mainichi Kaasan,6116,TV (Continuing),          -,fall,2009.0,2009-04-01 00:00:00,Manga,142.0,7.29,2647.0
Charady no Joke na Mainichi,6131,TV (Continuing),          -,fall,2009.0,2009-04-01 00:00:00,Original,365.0,5.39,2235.0
Duel Masters Cross,10527,TV (Continuing),          -,fall,2009.0,2008-04-05 00:00:00,Original,100.0,6.33,1950.0
Oyako Club,12393,TV (Continuing),Eiken,fall,2009.0,1994-10-03 00:00:00,Original,1818.0,5.55,755.0
Uchi no 3 Shimai,3975,TV (Continuing),"Daewon Media, Toei Animation",fall,2009.0,2008-04-08 00:00:00,Other,102.0,0.0,519.0
Ukkari Pénélope (2009),6822,TV (Continuing),Nippon Animation,fall,2009.0,2009-06-29 00:00:00,-,26.0,6.04,487.0
Yume wo Kanaeru Zou,5841,TV (Continuing),Studio Deen,fall,2009.0,2009-01-13 00:00:00,Manga,12.0,0.0,343.0
Iljimae,48318,TV (Continuing),          -,fall,2009.0,2009-05-05 00:00:00,Other,26.0,0.0,0.0
Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,7805,ONA,SILVER LINK.,fall,2009.0,2009-12-24 00:00:00,Light novel,1.0,6.65,38091.0
Halo Legends,6867,ONA,"Bones, Production I.G, Studio 4°C, Toei Animation",fall,2009.0,2009-11-07 00:00:00,Game,9.0,7.02,34711.0
Fumiko no Kokuhaku,8187,ONA,          -,fall,2009.0,2009-11-08 00:00:00,Original,1.0,6.65,23591.0
Yutori-chan,7770,ONA,Actas,fall,2009.0,2009-12-29 00:00:00,Original,25.0,6.11,5103.0
Nekketsu Uchuujin,8935,ONA,          -,fall,2009.0,2009-10-31 00:00:00,-,1.0,5.29,1288.0
YanYan Machiko,8631,ONA,Kanaban Graphics,fall,2009.0,2009-12-25 00:00:00,-,11.0,0.0,551.0
Organic,13519,ONA,          -,fall,2009.0,2009-10-21 00:00:00,-,1.0,5.42,323.0
Yans! Gans! Meat or Die,7721,ONA,          -,fall,2009.0,2009-10-02 00:00:00,-,12.0,0.0,310.0
Nameless Flipbook,37527,ONA,          -,fall,2009.0,2009-10-21 00:00:00,Original,1.0,5.42,254.0
Bucket no Naka no Kaka,37544,ONA,          -,fall,2009.0,2009-12-31 00:00:00,Original,1.0,0.0,205.0
Kamiusagi Rope x TOHO Cinemas,35311,ONA,          -,fall,2009.0,2009-11-05 00:00:00,Original,0.0,0.0,203.0
Cofun Gal no Coffy Campus Life: Intro,34372,ONA,          -,fall,2009.0,2009-10-27 00:00:00,Original,1.0,0.0,177.0
Kissaten Soudou,33858,ONA,          -,fall,2009.0,2009-10-08 00:00:00,Other,1.0,0.0,164.0
Gakufu no Rakugakichou,39305,ONA,          -,fall,2009.0,2009-11-10 00:00:00,Original,1.0,0.0,136.0
Hellsing Ultimate,777,OVA,"Graphinica, Madhouse, Satelight",fall,2009.0,2006-02-10 00:00:00,Manga,10.0,8.39,702327.0
Kiss x Sis,5042,OVA,feel.,fall,2009.0,2008-12-22 00:00:00,Manga,12.0,6.92,264581.0
To LOVE-Ru OVA,5667,OVA,Xebec,fall,2009.0,2009-04-03 00:00:00,Manga,6.0,7.3,145159.0
Denpa-teki na Kanojo,5177,OVA,Brain's Base,fall,2009.0,2009-02-04 00:00:00,Light novel,2.0,7.57,129679.0
Aki-Sora,6987,OVA,Hoods Entertainment,fall,2009.0,2009-12-18 00:00:00,Manga,1.0,5.96,98512.0
Shakugan no Shana S,6572,OVA,J.C.Staff,fall,2009.0,2009-10-23 00:00:00,Light novel,4.0,7.36,76202.0
Kanokon: Manatsu no Dai Shanikusai,6791,OVA,Xebec,fall,2009.0,2009-10-04 00:00:00,Light novel,2.0,6.57,38759.0
